RegionId,Name,Observations,Sum,Sentiment
506021121,"Perth Airport",92,3547.20,38.56
401011002,"North Adelaide",124,6206.22,50.05
404031104,"Adelaide Airport",90,3372.87,37.48
305011108,"Kangaroo Point",34,1242.90,36.56
117031335,"Redfern - Chippendale",118,5634.96,47.75
117031333,"Potts Point - Woolloomooloo",79,3665.16,46.39
208041195,"Malvern East",27,1260.91,46.70
801051049,"Acton",25,979.72,39.19
801051053,"Civic",287,12691.09,44.22
601061035,"Sorell - Richmond",24,842.96,35.12
401071023,"Goodwood - Millswood",18,971.00,53.94
403041088,"Willunga",20,855.01,42.75
403021059,"Hallett Cove",8,229.88,28.74
401061022,"Walkerville",12,663.56,55.30
401041015,"Paradise - Newton",11,699.75,63.61
601041025,"Mount Wellington",73,2180.75,29.87
503011031,"Claremont (WA)",19,935.08,49.21
505011071,"Currambine - Kinross",6,394.61,65.77
125011473,"Homebush Bay - Silverwater",204,10590.11,51.91
801051124,"Campbell",116,-3884.42,-33.49
207011149,"Camberwell",5,190.55,38.11
305011111,"Spring Hill",24,1385.38,57.72
504031059,"Ellenbrook",9,517.97,57.55
210051249,"Roxburgh Park - Somerton",2,62.42,31.21
401031011,"Burnside - Wattle Park",16,877.09,54.82
507021164,"East Fremantle",5,89.43,17.89
305031128,"Newstead - Bowen Hills",84,3932.71,46.82
305011112,"West End",32,1217.57,38.05
207031167,"Surrey Hills (East) - Mont Albert",4,341.07,85.27
301011006,"Wellington Point",7,-30.02,-4.29
801041040,"Gungahlin",8,300.74,37.59
206011106,"Brunswick East",14,632.19,45.16
208021179,"Elsternwick",5,177.83,35.57
304031096,"St Lucia",24,1195.47,49.81
305031126,"Kelvin Grove - Herston",11,601.01,54.64
210051443,"Craigieburn - South",2,130.61,65.31
101061542,"Yass Region",34,979.59,28.81
503011032,"Cottesloe",56,2982.97,53.27
310021278,"Esk",2,75.91,37.96
310021282,"Rosewood",22,933.94,42.45
401051019,"St Peters - Marden",9,501.32,55.70
305041135,"Paddington - Milton",114,5404.19,47.41
118011340,"Bondi Beach - North Bondi",138,6030.18,43.70
116031319,"Rooty Hill - Minchinbury",10,261.52,26.15
117031331,"Glebe - Forest Lodge",26,831.25,31.97
309071256,"Oxenford - Maudsland",1,91.84,91.84
305021118,"Norman Park",1,45.88,45.88
211021262,"Warrandyte - Wonga Park",2,165.35,82.68
206051133,"St Kilda",149,7565.27,50.77
214011374,"Langwarrin",23,852.44,37.06
314031394,"Strathpine - Brendale",20,1357.43,67.87
401021003,"Adelaide Hills",9,333.61,37.07
401031013,"Toorak Gardens",13,721.45,55.50
120031396,"Homebush",3,182.29,60.76
212051323,"Mount Waverley - North",6,276.84,46.14
117031336,"Surry Hills",118,5968.11,50.58
403031065,"Belair",5,211.49,42.30
206011107,"Brunswick West",14,719.63,51.40
503011034,"Mosman Park - Peppermint Grove",16,1130.57,70.66
120031391,"Burwood - Croydon",2,-6.42,-3.21
119041379,"Kogarah Bay - Carlton - Allawah",8,286.26,35.78
207031163,"Box Hill",2,13.09,6.55
401021010,"Uraidla - Summertown",34,1647.38,48.45
503021038,"Mount Hawthorn - Leederville",21,729.08,34.72
503021037,"Kings Park (WA)",32,1336.36,41.76
118021569,"Randwick - North",2,95.24,47.62
801051050,"Ainslie",1,59.94,59.94
507041181,"Melville",7,440.00,62.86
206071144,"Richmond (Vic.)",85,2970.39,34.95
118021348,"Coogee - Clovelly",68,2998.71,44.10
313051542,"Scarborough - Newport - Moreton Island",51,1863.04,36.53
801011003,"Bruce",68,3523.23,51.81
311061333,"Slacks Creek",8,216.15,27.02
503021039,"Mount Lawley - Inglewood",28,1159.51,41.41
118011343,"Double Bay - Bellevue Hill",35,1771.80,50.62
128021534,"Illawong - Alfords Point",3,225.48,75.16
123011435,"Mount Annan - Currans Hill",5,333.78,66.76
125031485,"Merrylands - Holroyd",26,1223.20,47.05
207011151,"Hawthorn",37,1770.10,47.84
206021112,"Thornbury",9,356.46,39.61
503011035,"Nedlands - Dalkeith - Crawley",17,352.85,20.76
311051326,"Loganlea",3,183.33,61.11
305041132,"Ashgrove",3,180.67,60.22
122031428,"Frenchs Forest - Belrose",18,990.78,55.04
212051324,"Mount Waverley - South",4,316.46,79.12
801091100,"Curtin",53,506.87,9.56
505021091,"Osborne Park Industrial",8,334.02,41.75
507011260,"Jandakot",16,787.57,49.22
309071253,"Hope Island",51,2650.11,51.96
213041357,"Melton South",8,356.03,44.50
124031458,"Castlereagh - Cranebrook",6,399.77,66.63
119031374,"South Hurstville - Blakehurst",5,-9.12,-1.82
801091102,"Garran",2,-34.76,-17.38
603011066,"Derwent Valley",10,513.51,51.35
208011169,"Brighton (Vic.)",87,3871.58,44.50
125011586,"Lidcombe",8,249.61,31.20
121041416,"Neutral Bay - Kirribilli",23,1383.80,60.17
117031329,"Darlinghurst",93,4021.48,43.24
801061129,"Barton",17,896.67,52.75
801081098,"Weston",3,124.49,41.50
310021281,"Lowood",2,133.92,66.96
801041044,"Harrison",3,95.47,31.82
801071084,"Monash",1,89.90,89.90
505021092,"Scarborough",44,1760.03,40.00
801051126,"Parkes (ACT) - North",23,1115.09,48.48
404011093,"Hindmarsh - Brompton",56,3100.44,55.37
401051017,"Norwood (SA)",23,1007.88,43.82
404021099,"Largs Bay - Semaphore",21,1051.82,50.09
601031014,"Berriedale - Chigwell",72,2178.72,30.26
213051365,"Tarneit",1,27.32,27.32
206071143,"Fitzroy North",31,2121.88,68.45
603021069,"Bruny Island - Kettering",33,1209.86,36.66
120011384,"Concord West - North Strathfield",11,656.84,59.71
405011111,"Light",8,436.49,54.56
401071024,"Unley - Parkside",12,695.92,57.99
102011032,"Gosford - Springfield",12,732.03,61.00
119011572,"Bankstown - South",28,226.31,8.08
117021326,"Marrickville",31,785.74,25.35
209041436,"South Morang (South)",1,69.01,69.01
206011108,"Coburg",8,-9.58,-1.20
801061130,"Fyshwick",11,616.72,56.07
309071252,"Helensvale",12,471.19,39.27
118021350,"Malabar - La Perouse - Chifley",20,750.44,37.52
118021570,"Randwick - South",15,982.32,65.49
208031189,"Edithvale - Aspendale",6,289.85,48.31
212051322,"Glen Waverley - West",6,350.19,58.37
404011090,"Beverley",11,467.52,42.50
317011448,"Gatton",10,290.93,29.09
601011002,"Brighton - Pontville",19,851.95,44.84
601031015,"Claremont (Tas.)",13,630.94,48.53
117031330,"Erskineville - Alexandria",50,2426.57,48.53
507031173,"Kwinana Industrial",6,269.95,44.99
212011289,"Emerald - Cockatoo",3,40.27,13.42
214011370,"Carrum Downs",40,-2145.21,-53.63
120011386,"Five Dock - Abbotsford",8,541.22,67.65
506041132,"Beckenham - Kenwick - Langford",4,182.19,45.55
404031108,"Richmond (SA)",39,1698.94,43.56
304031094,"Indooroopilly",5,102.94,20.59
303061080,"Sunnybank Hills",7,206.17,29.45
122031431,"Narrabeen - Collaroy",9,531.66,59.07
404011092,"Henley Beach",19,1053.23,55.43
128011606,"Woolaware - Burraneer",3,95.54,31.85
801111140,"ACT - South West",26,938.12,36.08
214011371,"Frankston",13,251.08,19.31
302031037,"Eagle Farm - Pinkenba",26,1234.41,47.48
304031095,"Sherwood",1,75.06,75.06
311031316,"Hillcrest",2,151.14,75.57
309071251,"Coomera",68,2638.40,38.80
303021058,"Woolloongabba",43,2104.43,48.94
801061070,"Yarralumla",42,2220.56,52.87
801061064,"Griffith (ACT)",28,1402.98,50.11
206031116,"Moonee Ponds",19,1055.74,55.57
309071258,"Upper Coomera - Willow Vale",14,624.53,44.61
304021089,"Fig Tree Pocket",107,2574.08,24.06
305041133,"Auchenflower",6,420.50,70.08
314011386,"The Hills District",11,528.02,48.00
213011335,"St Albans - South",2,158.68,79.34
119041375,"Arncliffe - Bardwell Valley",6,323.19,53.87
314011387,"Samford Valley",6,255.48,42.58
121041417,"North Sydney - Lavender Bay",69,2730.22,39.57
207011152,"Hawthorn East",4,56.73,14.18
206071140,"Carlton North - Princes Hill",14,481.89,34.42
116031318,"Prospect Reservoir",27,737.62,27.32
506071145,"Como",5,323.42,64.68
121021404,"Berowra - Brooklyn - Cowan",5,290.61,58.12
122021421,"Bayview - Elanora Heights",8,288.37,36.05
119041381,"Rockdale - Banksia",16,444.63,27.79
503021043,"Wembley - West Leederville - Glendalough",9,300.75,33.42
402021035,"Virginia - Waterloo Corner",7,390.32,55.76
212041317,"Springvale",10,513.03,51.30
210011227,"Essendon Airport",10,361.21,36.12
208011171,"Cheltenham - Highett (West)",5,349.69,69.94
126021499,"Hunters Hill - Woolwich",4,254.97,63.74
121011400,"Lane Cove - Greenwich",7,364.58,52.08
213031349,"Maribyrnong",5,321.03,64.21
801051123,"Black Mountain",15,460.54,30.70
504031066,"Midland - Guildford",10,628.39,62.84
507051188,"Rockingham",14,394.26,28.16
401051018,"Payneham - Felixstow",7,115.01,16.43
117011322,"Mascot - Eastlakes",17,652.43,38.38
801061131,"Kingston (ACT)",33,1611.82,48.84
302021031,"Kedron - Gordon Park",6,347.70,57.95
313021364,"Burpengary - East",1,62.89,62.89
801041047,"Nicholls",13,496.80,38.22
122031430,"Manly Vale - Allambie Heights",3,80.36,26.79
121031407,"Gordon - Killara",3,90.44,30.15
401021005,"Hahndorf - Echunga",24,992.81,41.37
119021362,"Belmore - Belfield",6,329.79,54.97
213051368,"Werribee - South",20,1207.48,60.37
121011402,"Willoughby - Castle Cove - Northbridge",10,627.65,62.77
211031266,"Ringwood",6,274.50,45.75
801061066,"Lake Burley Griffin",24,796.15,33.17
801061063,"Forrest",3,139.85,46.62
206011105,"Brunswick",48,1538.57,32.05
403011056,"Brighton (SA)",12,490.58,40.88
403021061,"Mitchell Park",5,146.08,29.22
101021010,"Queanbeyan - East",2,108.81,54.41
506021118,"Belmont - Ascot - Redcliffe",9,312.88,34.76
121041414,"Crows Nest - Waverton",6,284.47,47.41
210051441,"Craigieburn - Central",2,119.25,59.63
504031057,"Beechboro",13,421.68,32.44
302021028,"Chermside",23,622.61,27.07
304041102,"Mount Coot-tha",22,1140.83,51.86
211051274,"Belgrave - Selby",13,478.32,36.79
124031464,"Penrith",13,504.74,38.83
203021043,"Lara",12,510.10,42.51
214021380,"Mornington",22,1183.12,53.78
305021114,"Bulimba",4,131.24,32.81
305041137,"Toowong",9,228.09,25.34
305031130,"Windsor",1,27.32,27.32
115031300,"Kurrajong Heights - Ebenezer",4,-84.70,-21.18
504031062,"Lockridge - Kiara",10,725.66,72.57
206071145,"Yarra - North",5,220.69,44.14
206051130,"Port Melbourne",33,1243.47,37.68
313011363,"Bribie Island",8,472.64,59.08
120021389,"Lilyfield - Rozelle",17,406.69,23.92
603031073,"Forestier - Tasman",7,328.08,46.87
601041024,"Margate - Snug",14,522.66,37.33
506031124,"Bentley - Wilson - St James",7,315.48,45.07
102011031,"Erina - Green Point",5,301.91,60.38
210031438,"Glenroy",2,39.42,19.71
121011401,"St Leonards - Naremburn",13,419.17,32.24
301011002,"Belmont - Gumdale",15,612.60,40.84
801031115,"Majura",12,409.19,34.10
503011030,"City Beach",18,642.81,35.71
116011303,"Blacktown (East) - Kings Park",15,441.64,29.44
303011048,"Cannon Hill",4,114.97,28.74
128021536,"Oyster Bay - Como - Jannali",5,350.92,70.18
504011047,"Morley",14,-77.07,-5.51
403041074,"Christies Beach",9,362.87,40.32
403041087,"Seaford (SA)",12,689.82,57.49
211051282,"Mount Dandenong - Olinda",13,442.00,34.00
211041272,"Vermont",2,118.11,59.06
507041177,"Bicton - Palmyra",3,14.56,4.85
507041182,"Murdoch - Kardinya",5,129.48,25.90
603021071,"Geeveston - Dover",5,88.74,17.75
601011003,"Old Beach - Otago",2,120.26,60.13
213031348,"Footscray",26,1041.91,40.07
313051379,"Redcliffe",15,749.58,49.97
505031105,"Mindarie - Quinns Rocks - Jindalee",8,307.87,38.48
121011398,"Chatswood (East) - Artarmon",22,814.64,37.03
403031067,"Blackwood",4,319.30,79.83
507051187,"Port Kennedy",12,290.05,24.17
506021122,"Rivervale - Kewdale - Cloverdale",6,301.29,50.22
303031065,"Upper Mount Gravatt",7,389.14,55.59
122031427,"Forestville - Killarney Heights",2,117.64,58.82
404021101,"Port Adelaide",7,230.48,32.93
207021424,"Doncaster East (North)",5,357.19,71.44
404011095,"Seaton - Grange",17,645.20,37.95
117021327,"Petersham - Stanmore",18,1017.03,56.50
210031236,"Coburg North",2,66.06,33.03
206071139,"Abbotsford",29,1539.49,53.09
119031368,"Hurstville",3,123.14,41.05
120031395,"Haberfield - Summer Hill",9,327.19,36.35
305011109,"New Farm",35,1566.04,44.74
305031129,"Wilston",2,150.29,75.15
404011096,"West Lakes",4,206.09,51.52
404011094,"Royal Park - Hendon - Albert Park",9,423.08,47.01
206041127,"West Melbourne",8,285.40,35.68
206031115,"Flemington",10,589.80,58.98
115011291,"Baulkham Hills (West) - Bella Vista",6,331.06,55.18
407011147,"Strathalbyn Region",6,245.18,40.86
209031209,"Eltham",4,247.57,61.89
404011091,"Flinders Park",9,461.81,51.31
117031338,"Waterloo - Beaconsfield",13,598.64,46.05
125031479,"Chester Hill - Sefton",1,45.88,45.88
801111141,"Namadgi",5,28.93,5.79
124031457,"Cambridge Park",1,99.10,99.10
405011112,"Lyndoch",23,974.52,42.37
210041241,"Sunbury - South",3,257.27,85.76
801051057,"Lyneham",30,1173.52,39.12
801031113,"Canberra East",3,-21.59,-7.20
504021050,"Glen Forrest - Darlington",4,73.09,18.27
117011320,"Banksmeadow",5,100.36,20.07
118011346,"Rose Bay - Vaucluse - Watsons Bay",33,1092.95,33.12
121031412,"Wahroonga (East) - Warrawee",3,215.34,71.78
101051540,"Goulburn Region",8,302.09,37.76
206031114,"Essendon - Aberfeldie",5,201.18,40.24
505021084,"Balcatta - Hamersley",16,657.92,41.12
402031038,"Windsor Gardens",1,50.93,50.93
313021366,"Caboolture - South",1,51.06,51.06
206041121,"Kensington (Vic.)",12,275.71,22.98
506031130,"Welshpool",13,655.38,50.41
603021070,"Cygnet",10,249.67,24.97
505021094,"Trigg - North Beach - Watermans Bay",5,21.72,4.34
402041048,"Salisbury North",2,12.27,6.14
401061021,"Prospect",5,254.84,50.97
310021277,"Boonah",2,81.13,40.57
208031191,"Moorabbin - Heatherton",6,373.82,62.30
309071254,"Jacobs Well - Alberton",6,194.31,32.39
313021365,"Caboolture",6,181.45,30.24
209031211,"Kinglake",3,190.41,63.47
213031352,"Yarraville",4,210.52,52.63
206011109,"Pascoe Vale South",3,60.57,20.19
601061034,"Dodges Ferry - Lewisham",18,794.78,44.15
507011159,"South Lake - Cockburn Central",6,-163.92,-27.32
211051276,"Healesville - Yarra Glen",29,1133.62,39.09
505021088,"Innaloo - Doubleview",3,84.35,28.12
120021387,"Balmain",14,547.82,39.13
302031035,"Boondall",35,1325.95,37.88
206061138,"Toorak",5,323.45,64.69
209021428,"Preston - East",9,22.38,2.49
118011342,"Centennial Park",10,542.81,54.28
122021420,"Avalon - Palm Beach",15,676.36,45.09
505011075,"Hillarys",12,226.93,18.91
207011155,"Surrey Hills (West) - Canterbury",1,72.69,72.69
107041147,"Helensburgh",9,441.66,49.07
123011434,"Elderslie - Harrington Park",2,48.28,24.14
210021234,"Riddells Creek",2,91.54,45.77
125041492,"Parramatta - Rosehill",39,1870.69,47.97
801061062,"Deakin",7,389.95,55.71
213051363,"Laverton",4,272.48,68.12
314021390,"North Lakes - Mango Hill",3,-30.63,-10.21
303031063,"Mount Gravatt",6,312.80,52.13
505011074,"Heathridge - Connolly",9,218.36,24.26
311051328,"Waterford West",2,166.69,83.35
310041300,"Goodna",2,114.53,57.27
212041309,"Clarinda - Oakleigh South",3,161.12,53.71
505031103,"Madeley - Darch - Landsdale",7,304.78,43.54
507011150,"Bibra Industrial",3,89.24,29.75
211051278,"Lilydale - Coldstream",26,1301.76,50.07
211041273,"Vermont South",6,223.28,37.21
128011604,"Cronulla - Kurnell - Bundeena",16,662.51,41.41
403021064,"Warradale",7,310.70,44.39
404031109,"West Beach",15,945.58,63.04
302011025,"Everton Park",1,75.79,75.79
506031131,"Willetton",2,14.10,7.05
127021510,"Bossley Park - Abbotsbury",1,88.34,88.34
310031286,"Ipswich - Central",15,448.41,29.89
213041359,"Rockbank - Mount Cottrell",2,138.24,69.12
208021427,"Bentleigh East (South)",4,230.91,57.73
125031483,"Guildford - South Granville",1,44.04,44.04
301011004,"Capalaba",5,203.59,40.72
121031411,"Turramurra",5,149.54,29.91
211011251,"Bayswater",2,150.80,75.40
303021054,"Fairfield - Dutton Park",2,83.92,41.96
211031267,"Ringwood East",2,-53.78,-26.89
124041466,"Richmond - Clarendon",9,364.18,40.46
212041318,"Springvale South",1,-38.02,-38.02
125011582,"Auburn - Central",4,175.97,43.99
214011373,"Frankston South",2,114.47,57.24
206041125,"South Yarra - West",12,800.73,66.73
211051283,"Mount Evelyn",3,184.10,61.37
801061069,"Red Hill (ACT)",5,132.67,26.53
118021564,"Kensington (NSW)",21,1419.44,67.59
401021008,"Mount Barker Region",6,446.69,74.45
102011039,"Terrigal - North Avoca",6,358.14,59.69
119011356,"Condell Park",5,334.64,66.93
303041070,"Salisbury - Nathan",5,193.21,38.64
503021042,"Subiaco - Shenton Park",27,1307.38,48.42
303041068,"Moorooka",4,205.95,51.49
302041042,"Brighton (Qld)",1,45.88,45.88
309041242,"Tamborine - Canungra",4,18.68,4.67
507011155,"Henderson",1,63.69,63.69
122031429,"Freshwater - Brookvale",15,434.68,28.98
801011022,"Melba",1,51.06,51.06
208011172,"Hampton",6,161.01,26.84
125031481,"Granville - Clyde",3,-4.13,-1.38
305021115,"East Brisbane",5,245.68,49.14
603031074,"Triabunna - Bicheno",8,673.51,84.19
122021422,"Newport - Bilgola",9,219.24,24.36
212041314,"Keysborough",4,164.51,41.13
404021102,"The Parks",8,120.02,15.00
401021006,"Lobethal - Woodside",18,1030.55,57.25
801011005,"Cook",1,73.51,73.51
206051129,"Elwood",7,196.45,28.06
305021117,"Morningside - Seven Hills",2,55.03,27.52
310041304,"Springfield Lakes",2,142.18,71.09
310031289,"Karalee - Barellan Point",5,206.05,41.21
102011030,"Calga - Kulnura",9,304.64,33.85
301021013,"Victoria Point",1,-61.24,-61.24
507011154,"Hamilton Hill",5,-16.58,-3.32
208011173,"Sandringham - Black Rock",4,71.34,17.84
125041489,"North Parramatta",4,205.62,51.41
208021176,"Carnegie",3,152.95,50.98
603021072,"Huonville - Franklin",18,940.56,52.25
311061332,"Rochedale South - Priestdale",7,312.34,44.62
301021008,"Ormiston",4,239.67,59.92
127031601,"Warwick Farm",1,81.90,81.90
506031125,"Canning Vale - West",3,201.40,67.13
603011067,"Southern Midlands",12,399.15,33.26
403021058,"Edwardstown",2,90.23,45.12
127021511,"Cabramatta - Lansvale",9,499.82,55.54
504011044,"Bassendean - Eden Hill - Ashfield",8,437.29,54.66
504011045,"Bayswater - Embleton - Bedford",2,108.47,54.24
505011077,"Joondalup - Edgewater",17,956.21,56.25
209041223,"Thomastown",2,52.05,26.03
116011308,"Seven Hills - Toongabbie",2,139.92,69.96
801071075,"Conder",3,136.57,45.52
118021568,"Maroubra - West",4,229.72,57.43
305031124,"Hamilton (Qld)",21,789.05,37.57
310011271,"Darra - Sumner",8,312.61,39.08
310011273,"Forest Lake - Doolandella",8,435.03,54.38
212021293,"Berwick - North",5,91.59,18.32
507041175,"Applecross - Ardross",7,277.48,39.64
407031164,"Mannum",1,51.06,51.06
403041086,"Reynella",3,120.57,40.19
601051032,"South Hobart - Fern Tree",13,585.80,45.06
211011254,"Knoxfield - Scoresby",1,44.04,44.04
305031121,"Ascot",7,263.90,37.70
206021110,"Alphington - Fairfield",5,172.57,34.51
601051029,"Mount Nelson - Dynnyrne",4,84.75,21.19
302021030,"Geebung",2,109.90,54.95
115041302,"Rouse Hill - Beaumont Hills",4,141.53,35.38
209041225,"Whittlesea",4,-204.24,-51.06
303021052,"Annerley",12,586.49,48.87
123021436,"Bradbury - Wedderburn",3,61.91,20.64
402021031,"Elizabeth East",3,144.69,48.23
213041356,"Melton",1,15.11,15.11
212011292,"Pakenham - South",7,474.17,67.74
801011002,"Belconnen",17,848.97,49.94
123021437,"Campbelltown - Woodbine",5,301.95,60.39
120021388,"Leichhardt - Annandale",20,1147.51,57.38
124021456,"Blue Mountains - South",1,22.63,22.63
119041380,"Monterey - Brighton-le-Sands - Kyeemagh",7,449.79,64.26
506031128,"Parkwood - Ferndale - Lynwood",2,119.62,59.81
801071076,"Fadden",2,136.63,68.32
311021308,"Edens Landing - Holmview",3,51.47,17.16
209041433,"Epping - West",2,120.45,60.23
126021591,"Ryde",4,265.54,66.39
211051286,"Yarra Valley",6,184.19,30.70
601021011,"Rokeby",1,85.55,85.55
601021012,"South Arm",4,176.16,44.04
317011451,"Lockyer Valley - West",1,67.05,67.05
212031457,"Narre Warren South (East)",1,81.76,81.76
213041360,"Taylors Hill",2,109.86,54.93
302041044,"Sandgate - Shorncliffe",8,456.11,57.01
213021344,"Newport",8,337.38,42.17
207011153,"Kew",5,125.40,25.08
207011150,"Glen Iris - East",2,164.91,82.46
404031107,"Plympton",15,481.29,32.09
505031108,"Wanneroo",1,-27.32,-27.32
601031020,"New Norfolk",12,489.87,40.82
509031246,"Brookton",5,191.92,38.38
213031347,"Braybrook",8,263.87,32.98
121041413,"Cremorne - Cammeray",7,339.86,48.55
505011079,"Mullaloo - Kallaroo",7,353.19,50.46
403031068,"Colonel Light Gardens",5,236.00,47.20
211041269,"Forest Hill",5,90.75,18.15
102011029,"Box Head - MacMasters Beach",4,226.99,56.75
314011384,"Dayboro",6,156.24,26.04
214011372,"Frankston North",2,-13.04,-6.52
214021381,"Mount Eliza",5,257.71,51.54
601021004,"Bellerive - Rosny",21,890.67,42.41
213051362,"Hoppers Crossing - South",3,137.80,45.93
126021503,"West Ryde - Meadowbank",1,-22.63,-22.63
301021009,"Redland Bay",3,150.26,50.09
507011161,"Success - Hammond Park",6,318.47,53.08
201021009,"Bacchus Marsh Region",2,52.92,26.46
505021096,"Wembley Downs - Churchlands - Woodlands",4,200.62,50.16
212051320,"Clayton",7,285.30,40.76
507021166,"Fremantle - South",7,389.09,55.58
503021040,"North Perth",8,356.82,44.60
404021100,"North Haven",3,115.75,38.58
801101134,"Arboretum",13,823.90,63.38
127011506,"Cobbitty - Leppington",2,80.33,40.17
407031165,"Murray Bridge",2,66.92,33.46
305031119,"Albion",9,179.01,19.89
211051277,"Kilsyth",1,57.07,57.07
119011354,"Bass Hill - Georges Hall",2,165.60,82.80
301031014,"Brisbane Port - Lytton",2,109.57,54.79
403031070,"Panorama",1,88.83,88.83
120011385,"Drummoyne - Rodd Point",9,288.37,32.04
212011287,"Beaconsfield - Officer",3,223.80,74.60
301031015,"Manly - Lota",5,319.57,63.91
213031350,"Seddon - Kingsville",6,160.61,26.77
403041078,"Hackham - Onkaparinga Hills",6,432.57,72.10
402011026,"Gawler - South",12,534.89,44.57
801051058,"O'Connor (ACT)",1,27.14,27.14
123011433,"Camden - Ellis Lane",3,224.64,74.88
210051246,"Greenvale - Bulla",6,406.46,67.74
801071090,"Wanniassa",3,159.98,53.33
313051377,"Clontarf",1,40.05,40.05
310021280,"Lockyer Valley - East",1,-12.80,-12.80
403041077,"Flagstaff Hill",2,92.59,46.30
210011230,"Niddrie - Essendon West",3,154.91,51.64
801071078,"Gordon (ACT)",5,293.24,58.65
210051242,"Broadmeadows",1,73.51,73.51
213051361,"Hoppers Crossing - North",4,212.16,53.04
212021294,"Berwick - South",1,-59.83,-59.83
505011076,"Iluka - Burns Beach",3,180.05,60.02
101021012,"Queanbeyan West - Jerrabomberra",4,201.36,50.34
801061067,"Narrabundah",4,272.80,68.20
801091101,"Farrer",1,55.74,55.74
124011450,"Blaxland - Warrimoo - Lapstone",3,180.56,60.19
211011448,"Ferntree Gully (South) - Upper Ferntree Gully",1,-40.19,-40.19
102011042,"Woy Woy - Blackwall",2,104.47,52.24
124051580,"Colyton - Oxley Park",1,34.00,34.00
118021565,"Kingsford",7,395.81,56.54
127021513,"Canley Vale - Canley Heights",1,57.07,57.07
310041303,"Springfield",2,181.34,90.67
123021440,"Ingleburn - Denham Court",2,172.02,86.01
118021566,"Maroubra - North",2,98.61,49.31
313011362,"Beachmere - Sandstone Point",3,173.96,57.99
208021177,"Caulfield - North",10,541.84,54.18
207031161,"Blackburn",1,76.09,76.09
128011602,"Caringbah",2,81.84,40.92
403031066,"Bellevue Heights",3,186.27,62.09
503011036,"Swanbourne - Mount Claremont",9,375.98,41.78
404031106,"Lockleys",7,422.67,60.38
209011196,"Bundoora - East",1,40.03,40.03
208031188,"Cheltenham - Highett (East)",5,267.25,53.45
