RegionId,Name,Observations,Sum,Sentiment
2112624,"20604112624",1005,45866.38,45.64
2145101,"21103145101",84,4670.21,55.60
2112603,"20604112603",37,1859.75,50.26
2110805,"20601110805",34,789.09,23.21
2113222,"20605113222",10,554.59,55.46
2122129,"20904122129",22,1113.19,50.60
2111425,"20603111425",43,1782.93,41.46
2116005,"20702116005",25,365.57,14.62
2112329,"20604112329",107,5268.03,49.23
2111911,"20604111911",2770,121233.36,43.77
2127110,"21104127110",2,59.20,29.60
2114421,"20607114421",3,240.42,80.14
2113229,"20605113229",790,35231.36,44.60
2115713,"20702115713",41,1452.30,35.42
2125104,"21101125104",5,227.54,45.51
2118316,"20803118316",10,478.07,47.81
5116525,"50702116525",431,21645.29,50.22
5112715,"50603112715",1,22.63,22.63
5114234,"50606114234",89,3347.15,37.61
5110023,"50503110023",141,2254.39,15.99
5104135,"50302104135",660,29979.74,45.42
5113819,"50605113819",1116,-10313.45,-9.24
2112216,"20604112216",192,7943.05,41.37
2113016,"20605113016",144,6133.31,42.59
2114614,"20701114614",10,483.78,48.38
5115001,"50701115001",126,5176.62,41.08
5113334,"50604113334",1,36.12,36.12
1157105,"11901157105",50,2973.81,59.48
1140105,"12101140105",78,3458.64,44.34
1133705,"11703133705",536,26313.72,49.09
1133919,"11801133919",1121,49725.24,44.36
1133741,"11703133741",1470,86832.76,59.07
1134515,"11801134515",892,39455.23,44.23
1144108,"12302144108",20,956.86,47.84
1147312,"12501147312",1619,75783.87,46.81
1133749,"11703133749",261,10763.50,41.24
1132705,"11702132705",47,2314.29,49.24
3107632,"30305107632",15,746.08,49.74
1140344,"12102140344",76,-20.28,-0.27
2112612,"20604112612",840,36479.27,43.43
2125511,"21101125511",11,332.72,30.25
5103808,"50302103808",107,4264.65,39.86
5116519,"50702116519",62,3634.11,58.61
5104118,"50302104118",602,28530.88,47.39
2111108,"20602111108",92,1109.65,12.06
2112239,"20604112239",118,4654.15,39.44
2143836,"21003143836",40,2097.53,52.44
5109411,"50502109411",95,4379.82,46.10
2112246,"20604112246",24,920.11,38.34
2117238,"20801117238",3,181.12,60.37
2127821,"21105127821",69,2025.30,29.35
2119804,"20901119804",16,723.71,45.23
2115021,"20701115021",17,621.86,36.58
2128227,"21105128227",49,2265.32,46.23
2111813,"20604111813",272,13079.74,48.09
2113905,"20607113905",66,3517.81,53.30
2134605,"21302134605",96,5029.95,52.40
2113603,"20606113603",47,2247.27,47.81
5112319,"50602112319",40,2238.92,55.97
5110012,"50503110012",57,2029.17,35.60
5112412,"50603112412",146,6341.67,43.44
5116518,"50702116518",285,12159.70,42.67
5104229,"50302104229",65,2814.62,43.30
3105927,"30302105927",109,3937.56,36.12
3152711,"30102152711",31,1122.91,36.22
3125321,"30907125321",71,3314.64,46.69
3110527,"30501110527",91,3687.97,40.53
3108910,"30402108910",429,7646.47,17.82
3113715,"30504113715",48,1835.21,38.23
3111008,"30501111008",1212,58582.77,48.34
3137913,"31305137913",28,1296.61,46.31
3110525,"30501110525",169,7666.33,45.36
3111013,"30501111013",175,8075.98,46.15
1133716,"11703133716",241,10047.10,41.69
1158412,"12501158412",778,-9537.05,-12.26
4100111,"40101100111",1509,-2961.00,-1.96
3110706,"30501110706",32,1257.81,39.31
6100414,"60102100414",88,3619.51,41.13
3110613,"30501110613",223,11728.53,52.59
3104016,"30203104016",17,226.79,13.34
3103704,"30203103704",197,9640.85,48.94
3109425,"30403109425",6,267.21,44.54
5104186,"50302104186",235,5321.17,22.64
5116610,"50702116610",29,1096.81,37.82
5104238,"50302104238",12,193.56,16.13
5106220,"50403106220",15,595.06,39.67
1133303,"11703133303",1522,2632.18,1.73
1138723,"12002138723",48,2203.00,45.90
2118617,"20803118617",23,1037.54,45.11
2111810,"20604111810",1072,43590.44,40.66
2110507,"20601110507",157,6250.17,39.81
2113904,"20607113904",87,3928.90,45.16
2119550,"20804119550",294,13990.66,47.59
2111238,"20602111238",171,7491.68,43.81
2131706,"21204131706",28,1121.02,40.04
2119607,"20901119607",121,6166.23,50.96
2111014,"20602111014",58,2519.24,43.44
2112113,"20604112113",66,4185.53,63.42
1135019,"11802135019",138,6111.96,44.29
1133748,"11703133748",2892,125025.99,43.23
3103603,"30203103603",651,23489.66,36.08
3113711,"30504113711",7,-207.20,-29.60
3139405,"31403139405",143,6728.92,47.06
3112309,"30503112309",68,1718.13,25.27
2120738,"20902120738",8,260.33,32.54
2137225,"21401137225",25,886.58,35.46
2143634,"20904143634",35,1818.88,51.97
2113350,"20605113350",39,2216.80,56.84
2112832,"20605112832",688,33572.80,48.80
2142505,"20702142505",14,758.60,54.19
1133752,"11703133752",1638,62970.32,38.44
1142803,"12203142803",175,7642.87,43.67
1142338,"12202142338",455,20951.43,46.05
3113512,"30504113512",43,2477.65,57.62
3110601,"30501110601",135,5040.65,37.34
3111513,"30502111513",27,1444.25,53.49
3105508,"30302105508",7,467.03,66.72
3113222,"30504113222",6,-93.98,-15.66
3129908,"31004129908",12,803.99,67.00
3102808,"30202102808",2,78.44,39.22
3138852,"31402138852",6,411.14,68.52
3130305,"31004130305",1,44.04,44.04
1140212,"12101140212",3200,-4235.43,-1.32
1156821,"11802156821",138,7085.10,51.34
1138803,"12002138803",49,-1107.05,-22.59
1133759,"11703133759",26,769.30,29.59
4105734,"40301105734",147,6406.84,43.58
3111220,"30501111220",27,1104.33,40.90
6102719,"60105102719",225,6383.13,28.37
1133714,"11703133714",579,20974.28,36.23
1103012,"10201103012",54,-257.24,-4.76
2113703,"20606113703",210,12630.98,60.15
2112224,"20604112224",624,27365.61,43.86
5103523,"50301103523",76,-355.30,-4.68
5111716,"50601111716",1,71.84,71.84
5104338,"50302104338",30,1003.23,33.44
5104172,"50302104172",594,28586.23,48.12
1133706,"11703133706",313,4556.64,14.56
1142118,"12202142118",14,694.87,49.63
2113214,"20605113214",25,1228.23,49.13
2137152,"21401137152",119,5062.80,42.54
2146823,"21305146823",6,58.21,9.70
2115103,"20701115103",3,170.43,56.81
2114404,"20607114404",365,15862.49,43.46
2122324,"20904122324",27,406.32,15.05
2137153,"21401137153",11,628.75,57.16
2131922,"21205131922",2,42.72,21.36
2114111,"20607114111",105,4833.60,46.03
2116948,"20801116948",190,8767.46,46.14
2110540,"20601110540",10,407.39,40.74
2113507,"20606113507",352,18129.96,51.51
2134438,"21302134438",4,181.99,45.50
2113011,"20605113011",56,2675.75,47.78
2112122,"20604112122",3994,-61103.23,-15.30
1156510,"11802156510",15,980.81,65.39
1159813,"12703159813",91,5202.70,57.17
1133814,"11703133814",31,1381.23,44.56
1142009,"12202142009",10,395.10,39.51
1134008,"11801134008",398,16806.68,42.23
1133513,"11703133513",275,12551.24,45.64
1159124,"12602159124",59,2669.08,45.24
1148129,"12503148129",16,925.99,57.87
1139858,"12101139858",192,8726.89,45.45
2118808,"20803118808",17,834.74,49.10
2118913,"20803118913",47,2084.54,44.35
2116904,"20801116904",209,8542.18,40.87
2114453,"20607114453",72,3126.19,43.42
1143209,"12203143209",10,419.98,42.00
1141940,"12201141940",40,1273.53,31.84
1132908,"11703132908",226,7163.53,31.70
1132926,"11703132926",11,493.94,44.90
1134011,"11801134011",376,18625.60,49.54
1144006,"12302144006",23,770.16,33.49
2119023,"20803119023",47,1817.36,38.67
2137028,"21401137028",4,-21.96,-5.49
2114209,"20607114209",158,5980.71,37.85
2110819,"20601110819",42,1583.35,37.70
2114701,"20701114701",31,1776.87,57.32
2130931,"21204130931",15,766.03,51.07
4110822,"40403110822",20,579.14,28.96
3138301,"31401138301",13,886.91,68.22
2131904,"21205131904",25,939.26,37.57
5103413,"50301103413",32,1250.76,39.09
5116513,"50702116513",673,32023.77,47.58
5104236,"50302104236",65,3116.27,47.94
1103407,"10201103407",25,1419.94,56.80
1143109,"12203143109",86,3739.01,43.48
1134833,"11802134833",267,12317.60,46.13
3110930,"30501110930",236,9023.16,38.23
3111006,"30501111006",603,26414.34,43.80
3130010,"31004130010",51,2069.91,40.59
5104203,"50302104203",20,757.25,37.86
5112223,"50602112223",78,4421.37,56.68
1160402,"12801160402",291,12715.73,43.70
1141901,"12201141901",3,123.12,41.04
1133746,"11703133746",2609,112417.81,43.09
2115628,"20702115628",6,107.81,17.97
2113223,"20605113223",48,1937.91,40.37
2144402,"21005144402",5,152.92,30.58
2114202,"20607114202",445,14000.19,31.46
2112327,"20604112327",57,3020.60,52.99
2112231,"20604112231",479,21857.19,45.63
8106801,"80106106801",2619,111793.03,42.69
2124216,"21005124216",19,511.07,26.90
2111724,"20604111724",330,14641.85,44.37
2114401,"20607114401",10,336.82,33.68
2119915,"20901119915",4,235.55,58.89
1132909,"11703132909",174,6540.79,37.59
1133009,"11703133009",22,892.57,40.57
1132745,"11702132745",18,1206.61,67.03
1141944,"12201141944",10,-15.97,-1.60
1133401,"11703133401",455,23282.82,51.17
1142306,"12202142306",16,550.80,34.43
1141716,"12104141716",14,600.64,42.90
1132904,"11703132904",397,18035.69,45.43
1131923,"11603131923",21,1083.27,51.58
1133744,"11703133744",937,44762.97,47.77
1133133,"11703133133",58,1777.42,30.65
1151023,"12702151023",9,457.68,50.85
1134611,"11801134611",55,2561.91,46.58
1142930,"12203142930",215,8941.06,41.59
1149233,"12504149233",2,149.21,74.61
1134533,"11801134533",7,240.12,34.30
1156801,"11802156801",102,382.35,3.75
1141530,"12104141530",63,3149.18,49.99
1133325,"11703133325",108,5317.16,49.23
6101730,"60103101730",103,4550.57,44.18
6102720,"60105102720",842,31835.90,37.81
6106607,"60301106607",26,1199.28,46.13
6102501,"60104102501",147,4883.99,33.22
3138636,"31401138636",9,345.78,38.42
1101137,"10102101137",9,207.44,23.05
1133720,"11703133720",395,19047.43,48.22
1133011,"11703133011",69,3351.51,48.57
3132140,"31104132140",35,1414.24,40.41
5103405,"50301103405",13,523.50,40.27
5106004,"50403106004",8,248.47,31.06
5104127,"50302104127",76,3719.46,48.94
5103914,"50302103914",2,-39.90,-19.95
5104163,"50302104163",98,4377.66,44.67
5103111,"50301103111",8,191.14,23.89
1133909,"11801133909",255,9215.04,36.14
3106104,"30303106104",32,1796.97,56.16
3154225,"31305154225",168,7142.49,42.51
3110513,"30501110513",420,12294.19,29.27
3106515,"30303106515",65,2689.39,41.38
3112805,"30503112805",303,12200.47,40.27
3139017,"31402139017",52,2317.25,44.56
2117634,"20802117634",22,999.70,45.44
1103920,"10201103920",94,4183.08,44.50
2134106,"21302134106",52,2600.25,50.00
2115136,"20701115136",108,4640.63,42.97
2113225,"20605113225",385,20558.34,53.40
2138517,"21402138517",3,134.80,44.93
2113642,"20606113642",246,9774.33,39.73
4101007,"40102101007",70,3043.58,43.48
4117101,"40204117101",184,6726.97,36.56
4100115,"40101100115",2306,106559.45,46.21
4100147,"40101100147",626,29783.80,47.58
3112801,"30503112801",41,1537.32,37.50
1154226,"10106154226",170,9077.38,53.40
8112405,"80105112405",1412,-22851.72,-16.18
8105104,"80105105104",139,5629.88,40.50
1142029,"12202142029",203,9003.96,44.35
1142340,"12202142340",30,1383.59,46.12
1133508,"11703133508",215,9432.96,43.87
1133132,"11703133132",201,9764.63,48.58
1157021,"11802157021",28,858.79,30.67
1140825,"12103140825",16,225.93,14.12
1133637,"11703133637",91,3996.38,43.92
1153844,"12802153844",62,3184.26,51.36
1134308,"11801134308",89,4689.47,52.69
1132801,"11702132801",128,5275.19,41.21
3131204,"31103131204",27,638.94,23.66
1101214,"10102101214",166,1863.67,11.23
2112230,"20604112230",173,8435.29,48.76
2124801,"21005124801",1211,44195.28,36.49
2114509,"20607114509",27,1120.46,41.50
2116140,"20703116140",46,3102.43,67.44
2111327,"20603111327",2,117.94,58.97
2105114,"20303105114",5,230.33,46.07
2142801,"20902142801",58,1899.68,32.75
2146819,"21305146819",4,268.97,67.24
2104307,"20302104307",48,2027.69,42.24
2112403,"20604112403",207,8366.80,40.42
2122503,"20904122503",10,371.58,37.16
2144715,"21101144715",1,29.60,29.60
1137654,"11904137654",14,626.48,44.75
1160457,"12801160457",53,2487.34,46.93
1149631,"12601149631",11,463.68,42.15
1133029,"11703133029",100,3172.03,31.72
3101103,"30102101103",34,852.00,25.06
3125524,"30907125524",12,533.49,44.46
3113525,"30504113525",49,2738.34,55.88
3110607,"30501110607",406,16809.90,41.40
3138730,"31401138730",13,-74.91,-5.76
3105209,"30302105209",75,2082.74,27.77
1134502,"11801134502",18,933.49,51.86
1132234,"11701132234",1,-22.63,-22.63
1134325,"11801134325",364,17670.65,48.55
1142839,"12203142839",10,489.54,48.95
1156803,"11802156803",150,6908.36,46.06
3110503,"30501110503",116,968.25,8.35
3110011,"30404110011",2,84.30,42.15
3106817,"30304106817",5,187.34,37.47
3152705,"30102152705",183,8427.30,46.05
3101102,"30102101102",61,3705.29,60.74
2136805,"21305136805",19,671.94,35.37
1138852,"12002138852",30,786.80,26.23
1141923,"12201141923",745,33407.52,44.84
1141719,"12104141719",24,1200.35,50.01
1144003,"12302144003",11,297.84,27.08
1144611,"12303144611",5,202.84,40.57
1102803,"10201102803",34,2119.39,62.34
1133337,"11703133337",45,1828.94,40.64
1143116,"12203143116",6,321.49,53.58
1134338,"11801134338",127,5307.57,41.79
1151324,"12702151324",29,1342.03,46.28
1150002,"12602150002",233,8621.65,37.00
1103003,"10201103003",172,1522.18,8.85
1146428,"12403146428",249,10828.40,43.49
1160732,"12802160732",5,237.32,47.46
1133702,"11703133702",58,2409.16,41.54
1141537,"12104141537",85,3633.92,42.75
1133610,"11703133610",265,11357.07,42.86
1129125,"11501129125",185,8538.16,46.15
1133625,"11703133625",28,1390.76,49.67
2134924,"21303134924",46,2377.63,51.69
2136926,"21305136926",6,372.76,62.13
2112304,"20604112304",109,5860.14,53.76
2114105,"20607114105",56,2861.34,51.10
2137141,"21401137141",5,270.75,54.15
2113604,"20606113604",8,560.84,70.11
2112242,"20604112242",132,6295.40,47.69
2127031,"21104127031",2,117.94,58.97
2117920,"20802117920",14,79.29,5.66
2126201,"21102126201",5,292.01,58.40
2117215,"20801117215",22,863.91,39.27
2113309,"20605113309",832,37413.64,44.97
2128229,"21105128229",54,2488.77,46.09
2143216,"20904143216",46,2166.72,47.10
2126629,"21103126629",265,10174.41,38.39
2111811,"20604111811",147,2848.43,19.38
2114511,"20607114511",36,1637.43,45.48
2113734,"20606113734",46,2519.48,54.77
2112211,"20604112211",153,4764.44,31.14
2146617,"21305146617",17,787.91,46.35
5114302,"50606114302",3,121.71,40.57
5104151,"50302104151",193,9329.79,48.34
2113439,"20605113439",52,2201.03,42.33
2112232,"20604112232",153,6287.42,41.09
2112918,"20605112918",90,3319.85,36.89
2117701,"20802117701",30,1291.83,43.06
2112001,"20604112001",465,21517.21,46.27
2112312,"20604112312",8,235.40,29.43
2110554,"20601110554",55,2716.55,49.39
2111010,"20602111010",99,3107.02,31.38
2111103,"20602111103",230,9151.67,39.79
2114414,"20607114414",40,1180.83,29.52
2115606,"20702115606",22,1260.99,57.32
2143822,"21003143822",10,370.48,37.05
2111913,"20604111913",94,3469.49,36.91
2134131,"21302134131",41,1950.55,47.57
2131133,"21204131133",8,238.98,29.87
3111017,"30501111017",75,3527.25,47.03
3110523,"30501110523",118,5011.87,42.47
3110201,"30404110201",202,9979.92,49.41
2112507,"20604112507",18,953.35,52.96
2113719,"20606113719",176,8820.77,50.12
2112206,"20604112206",396,12499.18,31.56
2114006,"20607114006",75,4600.28,61.34
2114222,"20607114222",32,1301.53,40.67
2111004,"20602111004",5,147.74,29.55
2130609,"21203130609",9,636.66,70.74
2114213,"20607114213",116,5760.80,49.66
2112303,"20604112303",16,948.75,59.30
2143823,"21003143823",4,65.13,16.28
2129426,"21202129426",1,62.49,62.49
2133712,"21301133712",58,3483.39,60.06
2135120,"21303135120",41,123.78,3.02
2114210,"20607114210",138,5242.30,37.99
1133431,"11703133431",5,256.19,51.24
1141564,"12104141564",308,13763.19,44.69
1132653,"11702132653",304,4215.82,13.87
1146424,"12403146424",51,2761.21,54.14
2131455,"21204131455",7,345.61,49.37
2143703,"20904143703",125,10413.70,83.31
2136215,"21305136215",48,2084.38,43.42
2128646,"21105128646",1,69.08,69.08
2142817,"20902142817",101,2952.57,29.23
2110545,"20601110545",14,505.07,36.08
2114207,"20607114207",82,3165.97,38.61
2131734,"21204131734",36,1224.77,34.02
2117926,"20802117926",60,3187.06,53.12
2121511,"20903121511",1,-34.00,-34.00
2111910,"20604111910",203,8169.41,40.24
2112243,"20604112243",347,12593.78,36.29
2110605,"20601110605",10,450.54,45.05
1134536,"11801134536",148,8602.04,58.12
1134034,"11801134034",498,23773.83,47.74
1132743,"11702132743",4,55.83,13.96
1152417,"12703152417",35,1666.65,47.62
4109222,"40401109222",345,20159.62,58.43
4100210,"40101100210",101,4397.86,43.54
4100117,"40101100117",67,2096.76,31.29
2116950,"20801116950",59,2698.25,45.73
2111703,"20604111703",240,10610.14,44.21
2113351,"20605113351",11,489.70,44.52
2110546,"20601110546",141,5969.96,42.34
2129726,"21202129726",2,-6.52,-3.26
2112407,"20604112407",228,8824.81,38.71
2110549,"20601110549",141,7634.23,54.14
2120705,"20902120705",2,-3.63,-1.82
2134308,"21302134308",3,122.69,40.90
2112218,"20604112218",248,10729.74,43.27
2113101,"20605113101",206,8880.07,43.11
2114429,"20607114429",20,1123.18,56.16
2110523,"20601110523",150,4948.23,32.99
2143523,"20904143523",217,2157.68,9.94
1143709,"12302143709",69,2916.68,42.27
1139221,"12003139221",8,435.90,54.49
1133704,"11703133704",1276,61354.56,48.08
1133018,"11703133018",440,20416.65,46.40
1153402,"12802153402",9,444.27,49.36
1139138,"12003139138",2,89.91,44.96
1138025,"11904138025",58,2701.84,46.58
1141706,"12104141706",218,8916.83,40.90
1133244,"11703133244",73,3268.49,44.77
1150103,"12602150103",588,24791.25,42.16
6100716,"60102100716",184,6628.78,36.03
2131744,"21204131744",17,451.78,26.58
2113616,"20606113616",323,12943.17,40.07
2114412,"20607114412",50,1903.75,38.08
5104167,"50302104167",283,12531.74,44.28
5104202,"50302104202",8,464.03,58.00
5104709,"50401104709",10,676.73,67.67
5116910,"50703116910",5,246.16,49.23
3136521,"31302136521",11,594.75,54.07
3111109,"30501111109",26,1180.98,45.42
3104014,"30203104014",49,1712.18,34.94
3110519,"30501110519",225,10573.57,46.99
3128042,"31002128042",3,168.22,56.07
3138407,"31401138407",28,1275.09,45.54
3112404,"30503112404",86,3943.93,45.86
3137910,"31305137910",158,7077.25,44.79
3111202,"30501111202",159,7213.04,45.37
3111107,"30501111107",29,1721.79,59.37
3109405,"30403109405",152,6980.03,45.92
3104707,"30301104707",20,1199.56,59.98
3101325,"30102101325",211,14329.21,67.91
3137822,"31305137822",11,604.97,55.00
2127804,"21105127804",171,9139.37,53.45
2127906,"21105127906",11,732.90,66.63
2145011,"21103145011",9,427.98,47.55
1133747,"11703133747",538,22982.76,42.72
1137301,"11903137301",23,1192.68,51.86
1134114,"11801134114",244,8774.98,35.96
1141727,"12104141727",57,2304.23,40.43
1153824,"12802153824",2,-2.51,-1.26
1146427,"12403146427",13,709.90,54.61
1133719,"11703133719",71,2910.61,40.99
1138918,"12002138918",37,1345.85,36.37
1157028,"11802157028",140,7556.19,53.97
1160448,"12801160448",26,763.92,29.38
1133320,"11703133320",152,8446.82,55.57
1103010,"10201103010",184,576.99,3.14
4100129,"40101100129",363,16882.78,46.51
4106801,"40303106801",3,194.67,64.89
4102923,"40202102923",365,9824.14,26.92
4110230,"40402110230",32,1213.23,37.91
4100126,"40101100126",569,26992.30,47.44
4102406,"40107102406",21,1316.36,62.68
2138034,"21402138034",2,73.64,36.82
2122918,"21001122918",88,1019.58,11.59
2112214,"20604112214",269,11100.14,41.26
2119428,"20804119428",7,279.62,39.95
1133916,"11801133916",54,1790.02,33.15
1134310,"11801134310",32,1963.79,61.37
1134822,"11802134822",80,3568.79,44.61
1147739,"12502147739",93,4170.77,44.85
1153120,"12801153120",19,1056.87,55.62
1133509,"11703133509",33,1195.20,36.22
1134302,"11801134302",16,865.45,54.09
1143211,"12203143211",29,979.51,33.78
1136019,"11901136019",4,176.52,44.13
1132248,"11701132248",51,2902.46,56.91
1132903,"11703132903",109,4647.30,42.64
1133614,"11703133614",98,5078.65,51.82
1135920,"11901135920",20,1229.27,61.46
2131126,"21204131126",20,590.23,29.51
2134913,"21303134913",7,417.20,59.60
2142808,"20902142808",56,2551.62,45.56
1139431,"12003139431",52,2101.63,40.42
1138702,"12002138702",202,4298.98,21.28
1133707,"11703133707",252,10392.89,41.24
1133026,"11703133026",40,1996.66,49.92
1139413,"12003139413",97,4865.37,50.16
2114109,"20607114109",154,6612.16,42.94
4101006,"40102101006",4,-14.68,-3.67
4100108,"40101100108",104,4394.69,42.26
3124237,"30904124237",19,1002.64,52.77
1142938,"12203142938",14,538.52,38.47
1145414,"12401145414",7,258.12,36.87
1142619,"12203142619",116,5719.63,49.31
2110610,"20601110610",216,5635.41,26.09
2111709,"20604111709",4,133.28,33.32
2116520,"20703116520",32,1256.52,39.27
2146322,"21304146322",35,2052.23,58.64
2113344,"20605113344",26,1194.59,45.95
2136202,"21305136202",4,286.49,71.62
2135205,"21303135205",108,3456.83,32.01
2114465,"20607114465",216,13990.39,64.77
2113643,"20606113643",33,1417.42,42.95
2126814,"21103126814",14,711.28,50.81
2114206,"20607114206",39,1809.56,46.40
2134418,"21302134418",91,3833.13,42.12
2112118,"20604112118",92,6114.76,66.46
2117725,"20802117725",42,2854.98,67.98
2113706,"20606113706",50,1011.93,20.24
2119538,"20804119538",5,39.89,7.98
2112229,"20604112229",82,3455.83,42.14
2111239,"20602111239",34,1573.62,46.28
2120716,"20902120716",1,38.18,38.18
2126223,"21102126223",57,3427.66,60.13
2111809,"20604111809",199,9763.22,49.06
2137523,"21401137523",15,425.69,28.38
2112633,"20604112633",6,230.02,38.34
2111704,"20604111704",158,6765.83,42.82
2135907,"21304135907",21,654.36,31.16
2134121,"21302134121",50,2269.12,45.38
2142628,"20802142628",62,2454.62,39.59
2134811,"21303134811",94,3341.39,35.55
2114221,"20607114221",192,8063.15,42.00
2119803,"20901119803",87,1388.83,15.96
2134738,"21303134738",23,778.32,33.84
1138822,"12002138822",49,2243.10,45.78
1145706,"12403145706",6,226.30,37.72
1148920,"12504148920",8,296.94,37.12
1136918,"11903136918",13,493.30,37.95
1133248,"11703133248",164,6779.68,41.34
1133751,"11703133751",775,34160.72,44.08
1133229,"11703133229",219,9654.12,44.08
1132746,"11702132746",5,155.07,31.01
1159829,"12703159829",2,179.08,89.54
1133208,"11703133208",40,1677.14,41.93
1134121,"11801134121",38,1829.65,48.15
1103240,"10201103240",7,382.42,54.63
1158219,"12501158219",90,4226.48,46.96
1149212,"12504149212",10,509.37,50.94
1142718,"12203142718",46,2075.15,45.11
1146808,"12404146808",22,-1288.98,-58.59
1143737,"12302143737",2,120.42,60.21
1143137,"12203143137",274,10457.76,38.17
1141121,"12103141121",21,294.87,14.04
1141337,"12104141337",20,639.28,31.96
1133745,"11703133745",324,12125.72,37.43
1114708,"10704114708",12,268.51,22.38
1138902,"12002138902",9,448.71,49.86
1130644,"11601130644",111,5833.95,52.56
1160104,"12703160104",23,1279.33,55.62
1134511,"11801134511",18,1147.78,63.77
1144350,"12302144350",73,18.16,0.25
2112110,"20604112110",68,3881.72,57.08
2112330,"20604112330",133,5624.69,42.29
2112205,"20604112205",456,21092.05,46.25
2126122,"21102126122",6,375.77,62.63
2127605,"21105127605",83,3811.62,45.92
2123603,"21003123603",13,605.91,46.61
2122507,"20904122507",14,238.92,17.07
2113716,"20606113716",157,7291.96,46.45
5104170,"50302104170",35,1675.40,47.87
5103807,"50302103807",107,4888.63,45.69
5108605,"50502108605",2,-23.82,-11.91
5112332,"50602112332",99,2934.94,29.65
5114706,"50607114706",99,3556.04,35.92
1133219,"11703133219",125,5113.03,40.90
1132636,"11702132636",38,1378.25,36.27
1141312,"12104141312",12,594.98,49.58
1157109,"11901157109",12,556.31,46.36
1137823,"11904137823",5,332.68,66.54
1133609,"11703133609",9,443.23,49.25
1131402,"11603131402",3,119.28,39.76
8106409,"80106106409",36,1693.94,47.05
1126211,"11302126211",3,45.88,15.29
8112301,"80105112301",51,1504.45,29.50
6101309,"60103101309",16,293.01,18.31
6100516,"60102100516",16,617.47,38.59
6100107,"60101100107",679,302.70,0.45
6107010,"60302107010",36,1445.37,40.15
6103117,"60105103117",129,1726.53,13.38
6103120,"60105103120",4,200.49,50.12
1134315,"11801134315",73,3531.27,48.37
1103206,"10201103206",22,1206.71,54.85
4101319,"40103101319",36,1786.40,49.62
4101709,"40105101709",190,9835.68,51.77
4103101,"40202103101",170,2179.00,12.82
4100131,"40101100131",400,25625.48,64.06
4101818,"40105101818",6,189.16,31.53
6100507,"60102100507",74,2857.47,38.61
6103109,"60105103109",61,2672.26,43.81
6101117,"60102101117",8,582.91,72.86
2132150,"21205132150",5,-1.73,-0.35
2146027,"21204146027",1,45.88,45.88
2113328,"20605113328",111,5730.68,51.63
2134130,"21302134130",17,965.49,56.79
2112634,"20604112634",73,2226.71,30.50
2112104,"20604112104",51,1651.00,32.37
2112248,"20604112248",315,14582.14,46.29
2111205,"20602111205",24,1132.65,47.19
2114219,"20607114219",230,9965.51,43.33
1130756,"11601130756",22,1354.15,61.55
1133413,"11703133413",155,6385.24,41.20
1136223,"11902136223",22,1200.80,54.58
1132239,"11701132239",29,1468.57,50.64
1139623,"12003139623",37,1862.01,50.32
1141608,"12104141608",12,597.27,49.77
3139108,"31403139108",33,2207.07,66.88
3110913,"30501110913",53,2351.79,44.37
3110522,"30501110522",59,2827.34,47.92
3111012,"30501111012",23,1151.94,50.08
3110805,"30501110805",110,4744.01,43.13
