RegionId,Name,Observations,Sum,Sentiment
305031121,"Ascot",95,3813.38,40.14
801011021,"McKellar",53,2951.09,55.68
210051249,"Roxburgh Park - Somerton",53,2640.49,49.82
207011148,"Balwyn North",71,2113.03,29.76
211051277,"Kilsyth",47,1733.15,36.88
507021164,"East Fremantle",93,5134.17,55.21
507041182,"Murdoch - Kardinya",121,4133.51,34.16
504021049,"Chidlow",8,510.75,63.84
504011046,"Maylands",74,2818.31,38.09
505031099,"Butler - Merriwa - Ridgewood",80,3468.55,43.36
102011029,"Box Head - MacMasters Beach",215,10367.22,48.22
402041044,"Paralowie",56,2130.00,38.04
404021100,"North Haven",78,1882.49,24.13
601041026,"Taroona - Bonnet Hill",14,664.08,47.43
601031019,"Moonah",57,2416.18,42.39
601031014,"Berriedale - Chigwell",147,5128.32,34.89
507031170,"Calista",147,9744.60,66.29
505021095,"Tuart Hill - Joondanna",47,1651.39,35.14
801011002,"Belconnen",204,7913.79,38.79
311031319,"Regents Park - Heritage Park",11,294.92,26.81
125011586,"Lidcombe",146,6356.95,43.54
206041127,"West Melbourne",124,4417.67,35.63
212051325,"Mulgrave",145,5733.46,39.54
117011320,"Banksmeadow",68,2715.65,39.94
209011203,"Viewbank - Yallambie",111,4647.64,41.87
214021381,"Mount Eliza",88,4060.09,46.14
120011385,"Drummoyne - Rodd Point",168,7951.76,47.33
116021310,"Parklea - Kellyville Ridge",67,3239.60,48.35
122031426,"Dee Why - North Curl Curl",536,27915.98,52.08
212051327,"Wheelers Hill",74,2982.25,40.30
211011449,"The Basin",11,241.61,21.96
121021404,"Berowra - Brooklyn - Cowan",366,4933.97,13.48
124051581,"St Marys - North St Marys",64,2143.17,33.49
207031167,"Surrey Hills (East) - Mont Albert",24,657.57,27.40
210031237,"Fawkner",41,1955.91,47.71
127031600,"Prestons - Edmondson Park",128,5025.19,39.26
126021503,"West Ryde - Meadowbank",179,7576.68,42.33
301031019,"Wakerley",16,888.19,55.51
801031113,"Canberra East",47,884.82,18.83
801051125,"Duntroon",42,2318.97,55.21
210031239,"Pascoe Vale",45,1576.05,35.02
507011159,"South Lake - Cockburn Central",98,4695.78,47.92
115011556,"Castle Hill - South",28,1130.48,40.37
119041379,"Kogarah Bay - Carlton - Allawah",162,6942.56,42.86
119041381,"Rockdale - Banksia",250,12709.34,50.84
801031031,"Hume",15,564.36,37.62
801011004,"Charnwood",103,5304.31,51.50
125031485,"Merrylands - Holroyd",107,4993.15,46.66
301011006,"Wellington Point",202,9056.53,44.83
304011081,"Jindalee - Mount Ommaney",65,2370.55,36.47
302041044,"Sandgate - Shorncliffe",209,9861.60,47.18
302021030,"Geebung",83,3189.44,38.43
801041040,"Gungahlin",68,3595.24,52.87
128011602,"Caringbah",218,7560.59,34.68
125041588,"Pendle Hill - Girraween",16,560.16,35.01
403041077,"Flagstaff Hill",55,1213.34,22.06
313021366,"Caboolture - South",72,2866.97,39.82
210051443,"Craigieburn - South",12,574.63,47.89
212011289,"Emerald - Cockatoo",76,3506.07,46.13
127011596,"Hoxton Park - Carnes Hill - Horningsea Park",21,876.26,41.73
305031129,"Wilston",59,2960.93,50.19
301031014,"Brisbane Port - Lytton",17,548.26,32.25
801091108,"Pearce",6,216.97,36.16
801011003,"Bruce",173,7648.96,44.21
212051320,"Clayton",244,8360.81,34.27
310021281,"Lowood",29,1313.08,45.28
305041136,"Red Hill (Qld)",136,6183.53,45.47
305021117,"Morningside - Seven Hills",100,3608.78,36.09
305031131,"Wooloowin - Lutwyche",43,1224.23,28.47
506041136,"Maddington - Orange Grove - Martin",39,1788.24,45.85
505021092,"Scarborough",313,14364.20,45.89
505021084,"Balcatta - Hamersley",50,2008.57,40.17
504031056,"Ballajura",15,1001.74,66.78
121021579,"Waitara - Wahroonga (West)",82,1612.12,19.66
309071258,"Upper Coomera - Willow Vale",214,10297.90,48.12
313041372,"Burpengary",23,1517.78,65.99
302031039,"Nudgee - Banyo",130,5885.19,45.27
310021278,"Esk",21,1133.94,54.00
310031284,"Bundamba",26,1436.16,55.24
305041133,"Auchenflower",37,1728.79,46.72
302031035,"Boondall",235,10732.81,45.67
124031465,"Warragamba - Silverdale",12,-47.69,-3.97
121021406,"Normanhurst - Thornleigh - Westleigh",243,1088.25,4.48
119021364,"Kingsgrove (North) - Earlwood",63,2945.85,46.76
102011031,"Erina - Green Point",120,5049.93,42.08
122021422,"Newport - Bilgola",145,6445.40,44.45
127021509,"Bonnyrigg Heights - Bonnyrigg",16,794.56,49.66
405011110,"Barossa - Angaston",72,3420.29,47.50
206031116,"Moonee Ponds",278,11745.43,42.25
208011173,"Sandringham - Black Rock",242,10338.38,42.72
125041490,"North Rocks",20,724.46,36.22
122011418,"Balgowlah - Clontarf - Seaforth",251,12089.88,48.17
301031017,"Murarrie",22,662.50,30.11
504031065,"Middle Swan - Herne Hill",68,2665.79,39.20
505011082,"Sorrento - Marmion",113,5489.31,48.58
505011077,"Joondalup - Edgewater",255,11194.55,43.90
209031209,"Eltham",114,5376.74,47.16
214011376,"Skye - Sandhurst",48,2122.80,44.23
209011202,"Montmorency - Briar Hill",117,3776.18,32.28
121031410,"St Ives",27,1238.83,45.88
128011606,"Woolaware - Burraneer",126,5445.77,43.22
119041375,"Arncliffe - Bardwell Valley",172,5874.04,34.15
128011603,"Caringbah South",22,1203.05,54.68
127031599,"Lurnea - Cartwright",26,1429.61,54.99
507011259,"Beeliar - Wattleup",7,146.87,20.98
505031255,"Alkimos - Eglinton",26,1362.27,52.40
118021567,"Maroubra - South",140,6896.42,49.26
210051441,"Craigieburn - Central",44,2635.08,59.89
311021306,"Beenleigh",24,1145.64,47.74
206031115,"Flemington",128,4919.66,38.43
309031239,"Paradise Point - Hollywell",26,1344.75,51.72
311051326,"Loganlea",83,704.86,8.49
313011362,"Beachmere - Sandstone Point",45,2174.92,48.33
305031119,"Albion",131,5001.28,38.18
311031316,"Hillcrest",79,2829.68,35.82
301011001,"Alexandra Hills",63,1589.09,25.22
309071256,"Oxenford - Maudsland",33,1370.62,41.53
311061333,"Slacks Creek",142,6183.23,43.54
305021118,"Norman Park",13,658.21,50.63
101021008,"Karabar",12,180.21,15.02
213011338,"Sunshine West",116,5792.42,49.93
116011304,"Blacktown (North) - Marayong",22,1106.16,50.28
126021497,"Eastwood - Denistone",79,3553.35,44.98
402041172,"Pooraka - Cavan",95,2308.41,24.30
403021063,"Sheidow Park - Trott Park",30,1666.67,55.56
210051245,"Gladstone Park - Westmeadows",53,1789.59,33.77
801011111,"Molonglo Corridor",10,90.30,9.03
303011049,"Carina",10,424.95,42.50
303051073,"Calamvale - Stretton",38,1903.67,50.10
801091102,"Garran",36,1281.36,35.59
506051139,"High Wycombe",11,575.59,52.33
505011072,"Duncraig",164,9208.62,56.15
213051467,"Werribee - East",48,2503.02,52.15
207031163,"Box Hill",147,6040.84,41.09
211011260,"Wantirna South",146,5816.65,39.84
209031211,"Kinglake",58,2337.85,40.31
118021566,"Maroubra - North",140,2742.35,19.59
119031374,"South Hurstville - Blakehurst",55,2277.63,41.41
212021455,"Narre Warren - North East",183,10916.63,59.65
115041302,"Rouse Hill - Beaumont Hills",120,3427.82,28.57
124051580,"Colyton - Oxley Park",13,710.28,54.64
102011040,"Umina - Booker Bay - Patonga",144,6670.23,46.32
126021499,"Hunters Hill - Woolwich",72,3701.24,51.41
124031460,"Glenmore Park - Regentville",22,854.65,38.85
214011374,"Langwarrin",61,2663.03,43.66
211051281,"Mooroolbark",90,4533.83,50.38
206011109,"Pascoe Vale South",99,5060.58,51.12
213021345,"Seabrook",8,154.13,19.27
128011529,"Gymea - Grays Point",79,2620.66,33.17
210051243,"Campbellfield - Coolaroo",86,3282.20,38.17
115011553,"Castle Hill - Central",66,3272.76,49.59
507051190,"Safety Bay - Shoalwater",97,4831.62,49.81
125031482,"Greystanes - Pemulwuy",45,1478.60,32.86
128021536,"Oyster Bay - Como - Jannali",118,6094.16,51.65
404011091,"Flinders Park",74,4045.56,54.67
403031066,"Bellevue Heights",83,2791.22,33.63
405011112,"Lyndoch",160,7238.68,45.24
402051054,"Redwood Park",21,859.19,40.91
212051326,"Oakleigh - Huntingdale",222,9251.44,41.67
123011433,"Camden - Ellis Lane",143,6719.41,46.99
313011363,"Bribie Island",215,10325.13,48.02
302021033,"Stafford Heights",17,994.00,58.47
311061334,"Springwood",48,2800.65,58.35
211011259,"Wantirna",17,343.45,20.20
116031318,"Prospect Reservoir",227,6970.35,30.71
120031575,"Strathfield",85,4203.68,49.46
117011323,"Pagewood - Hillsdale - Daceyville",64,2363.80,36.93
125041589,"Wentworthville - Westmead",66,2876.07,43.58
211031265,"Croydon Hills - Warranwood",62,3009.10,48.53
209041216,"Bundoora - North",24,782.47,32.60
123021438,"Claymore - Eagle Vale - Raby",14,606.95,43.35
210051246,"Greenvale - Bulla",74,3097.83,41.86
121031407,"Gordon - Killara",50,1989.34,39.79
116011308,"Seven Hills - Toongabbie",91,3852.00,42.33
213011340,"Taylors Lakes",72,2239.16,31.10
119031370,"Narwee - Beverly Hills",54,2594.13,48.04
121011400,"Lane Cove - Greenwich",201,7339.13,36.51
128011530,"Miranda - Yowie Bay",199,6972.31,35.04
102011042,"Woy Woy - Blackwall",65,3015.77,46.40
125031487,"Yennora Industrial",3,168.34,56.11
401021005,"Hahndorf - Echunga",129,6048.86,46.89
403031065,"Belair",52,2692.48,51.78
402041042,"Parafield",49,2607.52,53.21
124031461,"Jamisontown - South Penrith",81,3684.62,45.49
304011084,"Seventeen Mile Rocks - Sinnamon Park",73,1929.72,26.43
313051377,"Clontarf",43,2205.78,51.30
213011329,"Cairnlea",56,2582.96,46.12
214011373,"Frankston South",50,2125.04,42.50
309071251,"Coomera",244,10472.85,42.92
213051361,"Hoppers Crossing - North",74,3257.06,44.01
212031308,"Pearcedale - Tooradin",47,1933.14,41.13
211041269,"Forest Hill",43,1478.32,34.38
120031395,"Haberfield - Summer Hill",130,4738.15,36.45
209011197,"Greensborough",73,3096.07,42.41
212041313,"Dingley Village",39,1858.71,47.66
403041084,"Morphett Vale - East",75,2149.50,28.66
407011146,"Strathalbyn",23,767.58,33.37
121021578,"Hornsby - West",37,1894.71,51.21
119011354,"Bass Hill - Georges Hall",39,1972.40,50.57
125011583,"Auburn - North",24,1039.08,43.30
303041069,"Robertson",21,1172.40,55.83
303041070,"Salisbury - Nathan",81,3855.12,47.59
118021569,"Randwick - North",59,2474.58,41.94
503011030,"City Beach",170,8347.35,49.10
504021053,"Mundaring",23,1021.36,44.41
506051140,"Kalamunda - Maida Vale - Gooseberry Hill",55,1910.21,34.73
115011558,"Cherrybrook",57,2172.64,38.12
404021101,"Port Adelaide",214,8773.72,41.00
404011094,"Royal Park - Hendon - Albert Park",53,2270.45,42.84
301011005,"Thorneside",66,3773.38,57.17
305021116,"Hawthorne",38,1869.07,49.19
305031127,"Newmarket",97,4444.82,45.82
125041493,"Toongabbie - Constitution Hill",11,273.16,24.83
127011595,"Hinchinbrook",47,2781.73,59.19
212031305,"Hampton Park - Lynbrook",28,1279.29,45.69
210011228,"Keilor",73,1089.09,14.92
124041467,"Windsor - Bligh Park",80,3478.06,43.48
211011448,"Ferntree Gully (South) - Upper Ferntree Gully",74,4249.00,57.42
310031294,"Ripley",19,1012.41,53.28
801051050,"Ainslie",24,1153.55,48.06
213051363,"Laverton",48,1456.79,30.35
213041357,"Melton South",170,6712.07,39.48
213021342,"Altona Meadows",44,881.84,20.04
208031191,"Moorabbin - Heatherton",229,10645.31,46.49
305031120,"Alderley",95,4658.44,49.04
304041098,"Enoggera",38,2002.44,52.70
124031459,"Emu Plains - Leonay",46,2164.47,47.05
801091109,"Phillip",112,5486.01,48.98
801091100,"Curtin",75,1534.29,20.46
303021054,"Fairfield - Dutton Park",55,2379.51,43.26
311061329,"Daisy Hill",37,1914.98,51.76
503021040,"North Perth",154,7089.12,46.03
505021091,"Osborne Park Industrial",167,7609.99,45.57
506021118,"Belmont - Ascot - Redcliffe",122,5182.26,42.48
116021312,"Riverstone - Marsden Park",110,2182.08,19.84
123021444,"Rosemeadow - Glen Alpine",54,1412.19,26.15
304021086,"Bellbowrie - Moggill",42,2203.13,52.46
213041356,"Melton",71,2229.66,31.40
115011296,"West Pennant Hills",24,1114.33,46.43
102011033,"Kariong",20,784.17,39.21
314021389,"Murrumba Downs - Griffin",38,1828.53,48.12
210051250,"Tullamarine",34,1283.69,37.76
213041353,"Bacchus Marsh",71,2776.09,39.10
209031210,"Hurstbridge",15,525.00,35.00
601021009,"Mornington - Warrane",37,1273.31,34.41
504011044,"Bassendean - Eden Hill - Ashfield",190,3847.48,20.25
505031256,"Carabooda - Pinjar",43,1756.07,40.84
128021534,"Illawong - Alfords Point",21,1122.64,53.46
210051247,"Meadow Heights",12,284.09,23.67
127021518,"Horsley Park - Kemps Creek",36,-9.14,-0.25
121011399,"Chatswood (West) - Lane Cove North",77,3427.83,44.52
123021436,"Bradbury - Wedderburn",15,680.40,45.36
210021234,"Riddells Creek",27,1392.63,51.58
507031174,"Parmelia - Orelia",31,1830.21,59.04
506061144,"Serpentine - Jarrahdale",44,2177.76,49.49
505011073,"Greenwood - Warwick",35,1317.28,37.64
505011076,"Iluka - Burns Beach",39,1884.86,48.33
127021521,"Wetherill Park Industrial",40,1883.51,47.09
304041104,"Upper Kedron - Ferny Grove",8,566.87,70.86
305041134,"Bardon",24,1111.52,46.31
311061335,"Underwood",35,1561.10,44.60
313041375,"Narangba",49,2539.71,51.83
504011045,"Bayswater - Embleton - Bedford",61,2825.24,46.32
506071146,"Manning - Waterford",67,2742.79,40.94
401021007,"Mount Barker",201,9829.62,48.90
506011115,"Mount Nasura - Mount Richon - Bedfordale",16,653.77,40.86
506071145,"Como",76,3476.15,45.74
504031068,"The Vines",94,4286.99,45.61
311061332,"Rochedale South - Priestdale",52,2686.64,51.67
128021533,"Heathcote - Waterfall",55,1675.26,30.46
801071075,"Conder",17,249.84,14.70
213031350,"Seddon - Kingsville",154,5732.32,37.22
207021159,"Templestowe",49,2048.06,41.80
310041304,"Springfield Lakes",147,7370.52,50.14
313051380,"Rothwell - Kippa-Ring",44,2293.99,52.14
213051465,"Point Cook - North",89,3817.26,42.89
212021456,"Narre Warren - South West",139,5527.53,39.77
120031576,"Strathfield South",26,798.11,30.70
211051274,"Belgrave - Selby",112,4968.89,44.37
801061129,"Barton",90,4155.56,46.17
801081098,"Weston",16,652.49,40.78
801111140,"ACT - South West",112,3449.93,30.80
801011019,"Macgregor (ACT)",8,387.31,48.41
311061330,"Kingston (Qld.)",8,458.09,57.26
302041045,"Taigum - Fitzgibbon",34,1162.26,34.18
310031286,"Ipswich - Central",162,6522.24,40.26
304021087,"Brookfield - Kenmore Hills",43,2182.28,50.75
801061130,"Fyshwick",73,3274.21,44.85
801041044,"Harrison",7,307.18,43.88
801071084,"Monash",4,139.83,34.96
119011356,"Condell Park",34,1651.86,48.58
119021573,"Lakemba",22,1150.20,52.28
314011382,"Albany Creek",47,716.63,15.25
303021057,"Holland Park West",23,1129.18,49.09
801051126,"Parkes (ACT) - North",73,2951.21,40.43
506031126,"Canning Vale Commercial",36,1474.72,40.96
504021050,"Glen Forrest - Darlington",67,2614.06,39.02
403041080,"Happy Valley",47,1312.17,27.92
402051050,"Greenwith",49,2263.92,46.20
404011097,"Woodville - Cheltenham",106,5822.19,54.93
404031109,"West Beach",71,2762.88,38.91
211041273,"Vermont South",28,495.93,17.71
601041022,"Kingston - Huntingfield",47,1804.53,38.39
601051033,"West Hobart",89,3392.31,38.12
601051032,"South Hobart - Fern Tree",50,1695.52,33.91
601051029,"Mount Nelson - Dynnyrne",26,784.18,30.16
213051366,"Truganina",69,2591.43,37.56
401041014,"Athelstone",13,812.68,62.51
118011342,"Centennial Park",189,8575.41,45.37
126021498,"Gladesville - Huntleys Point",110,4287.55,38.98
405011111,"Light",20,1157.72,57.89
403041074,"Christies Beach",147,6531.35,44.43
211051285,"Wandin - Seville",97,4354.56,44.89
208031187,"Chelsea Heights",24,1088.23,45.34
119011572,"Bankstown - South",90,2770.62,30.78
123021439,"Holsworthy Military Area",3,-10.81,-3.60
127011594,"Green Valley",13,574.28,44.18
213011332,"Keilor Downs",44,2214.90,50.34
301031015,"Manly - Lota",56,2875.97,51.36
303051074,"Pallara - Willawong",17,1010.19,59.42
309071252,"Helensvale",35,1784.29,50.98
507011158,"North Coogee",44,1562.38,35.51
311021309,"Mount Warren Park",31,839.86,27.09
303061079,"Sunnybank",29,1409.04,48.59
310011273,"Forest Lake - Doolandella",35,1529.96,43.71
801071080,"Greenway",82,2175.58,26.53
801061063,"Forrest",9,446.02,49.56
801011014,"Higgins",16,904.86,56.55
801041045,"Mitchell",28,977.31,34.90
505011079,"Mullaloo - Kallaroo",93,4368.84,46.98
601041024,"Margate - Snug",39,1233.88,31.64
128021537,"Royal National Park",92,3321.91,36.11
507021167,"O'Connor (WA)",45,2175.14,48.34
505031108,"Wanneroo",90,3694.42,41.05
403021061,"Mitchell Park",74,3049.07,41.20
402051052,"Hope Valley - Modbury",84,3195.72,38.04
212011287,"Beaconsfield - Officer",92,4238.03,46.07
401031012,"Glenside - Beaumont",88,3902.12,44.34
211051280,"Montrose",56,4077.68,72.82
506011113,"Forrestdale - Harrisdale - Piara Waters",33,1570.49,47.59
505021089,"Karrinyup - Gwelup - Carine",131,5569.89,42.52
310031287,"Ipswich - East",46,1999.77,43.47
301021009,"Redland Bay",58,2360.67,40.70
305021113,"Balmoral",64,3371.78,52.68
317011448,"Gatton",26,818.35,31.48
603021072,"Huonville - Franklin",91,3716.75,40.84
601011002,"Brighton - Pontville",42,1568.61,37.35
601031015,"Claremont (Tas.)",19,724.45,38.13
303051075,"Parkinson - Drewvale",35,799.91,22.85
504021054,"Swan View - Greenmount - Midvale",16,1021.13,63.82
507041180,"Leeming",93,5476.62,58.89
507031172,"Hope Valley - Postans",24,950.69,39.61
507031173,"Kwinana Industrial",21,1108.50,52.79
119031368,"Hurstville",141,5634.97,39.96
505031104,"Marangaroo",18,891.98,49.55
403031067,"Blackwood",43,1774.34,41.26
402041043,"Parafield Gardens",46,1976.27,42.96
209041434,"Mernda",69,2177.14,31.55
209011201,"Ivanhoe East - Eaglemont",62,2388.89,38.53
213011330,"Deer Park - Derrimut",53,1183.73,22.33
506041132,"Beckenham - Kenwick - Langford",38,1520.01,40.00
115021298,"Galston - Laughtondale",52,131.24,2.52
403021062,"Morphettville",118,4556.98,38.62
401021008,"Mount Barker Region",52,2295.59,44.15
121031409,"Pymble",18,831.08,46.17
208021427,"Bentleigh East (South)",64,2324.64,36.32
127021512,"Cabramatta West - Mount Pritchard",24,1238.28,51.60
601061034,"Dodges Ferry - Lewisham",50,2112.47,42.25
402021033,"One Tree Hill",19,1283.15,67.53
401021009,"Nairne",24,861.69,35.90
213041462,"Burnside Heights",28,1519.88,54.28
125031483,"Guildford - South Granville",21,1136.22,54.11
127021515,"Fairfield",61,3377.45,55.37
310031292,"North Ipswich - Tivoli",17,373.62,21.98
302011025,"Everton Park",43,1868.79,43.46
801061062,"Deakin",45,1974.56,43.88
307021179,"Crows Nest - Rosalie",3,44.30,14.77
311061336,"Woodridge",19,732.24,38.54
210011226,"Airport West",32,1164.59,36.39
310041296,"Bellbird Park - Brookwater",59,2778.24,47.09
505021085,"Balga - Mirrabooka",12,580.30,48.36
123011434,"Elderslie - Harrington Park",37,1788.36,48.33
302031038,"Northgate - Virginia",89,4422.09,49.69
203031048,"Clifton Springs",41,1300.32,31.72
119021363,"Canterbury (South) - Campsie",63,2663.41,42.28
403031070,"Panorama",28,1093.26,39.05
304021091,"Pinjarra Hills - Pullenvale",52,2631.51,50.61
310011275,"Oxley (Qld)",16,508.95,31.81
801051127,"Reid",8,281.32,35.17
801051057,"Lyneham",88,4089.32,46.47
303011050,"Carina Heights",22,364.82,16.58
207031164,"Box Hill North",48,1361.13,28.36
304041101,"Mitchelton",13,815.68,62.74
127021519,"Smithfield - Wetherill Park",27,1170.45,43.35
124021456,"Blue Mountains - South",13,9.20,0.71
127021516,"Fairfield - West",19,1097.69,57.77
124041466,"Richmond - Clarendon",109,2039.86,18.71
303031060,"Eight Mile Plains",43,2095.92,48.74
124051470,"St Clair",43,1939.84,45.11
115011294,"Glenhaven",31,1736.56,56.02
211011256,"Rowville - Central",17,739.00,43.47
210011227,"Essendon Airport",52,648.11,12.46
311051327,"Shailer Park",60,2708.53,45.14
309071254,"Jacobs Well - Alberton",33,1627.37,49.31
212011292,"Pakenham - South",72,3204.80,44.51
212021453,"Endeavour Hills - North",27,1478.47,54.76
403041078,"Hackham - Onkaparinga Hills",13,738.54,56.81
407011149,"Yankalilla",4,-12.91,-3.23
210011231,"Strathmore",25,1253.17,50.13
116011561,"Blacktown (West)",21,603.38,28.73
201021009,"Bacchus Marsh Region",19,413.24,21.75
125031479,"Chester Hill - Sefton",52,2742.80,52.75
505011074,"Heathridge - Connolly",52,1884.21,36.23
407011147,"Strathalbyn Region",75,1703.18,22.71
403041073,"Christie Downs",35,1759.89,50.28
208031184,"Braeside",38,1440.11,37.90
212021293,"Berwick - North",68,3261.63,47.97
125031480,"Fairfield - East",20,1134.67,56.73
209041219,"Lalor",34,1135.27,33.39
801061066,"Lake Burley Griffin",134,4972.78,37.11
504031069,"Walyunga National Park",23,1170.28,50.88
303061077,"Kuraby",10,552.23,55.22
311061331,"Logan Central",45,2180.12,48.45
801081092,"Duffy",3,88.55,29.52
801031115,"Majura",102,3215.85,31.53
603021071,"Geeveston - Dover",13,643.81,49.52
313021364,"Burpengary - East",3,178.67,59.56
311031311,"Boronia Heights - Park Ridge",23,1197.98,52.09
801041047,"Nicholls",66,2722.15,41.24
801011008,"Florey",10,527.94,52.79
208031192,"Moorabbin Airport",16,628.72,39.30
302041046,"Zillmere",124,5206.01,41.98
213011333,"Kings Park (Vic.)",26,790.82,30.42
310011274,"Inala - Richlands",32,1585.86,49.56
211051283,"Mount Evelyn",36,677.96,18.83
209041217,"Bundoora - West",30,937.19,31.24
402011025,"Gawler - North",10,491.69,49.17
212041310,"Clayton South",28,1034.73,36.95
119031372,"Peakhurst - Lugarno",21,877.27,41.77
302011026,"McDowall",24,823.08,34.30
210011230,"Niddrie - Essendon West",18,826.02,45.89
311051324,"Cornubia - Carbrook",21,1133.41,53.97
115011290,"Baulkham Hills (East)",46,1870.45,40.66
801011001,"Aranda",3,-56.13,-18.71
601031020,"New Norfolk",28,1215.34,43.41
102011037,"Point Clare - Koolewong",16,936.40,58.53
125031486,"Smithfield Industrial",4,92.74,23.19
801071085,"Mount Taylor",15,448.88,29.93
405011115,"Tanunda",22,1018.01,46.27
120031393,"Croydon Park - Enfield",21,1219.39,58.07
801011005,"Cook",7,496.17,70.88
101021010,"Queanbeyan - East",17,444.51,26.15
208021178,"Caulfield - South",105,4324.60,41.19
210051442,"Craigieburn - North",19,641.20,33.75
119011357,"Greenacre - Mount Lewis",21,1001.18,47.68
209041224,"Wallan",35,1650.46,47.16
209031213,"Plenty - Yarrambat",29,1051.21,36.25
303041071,"Tarragindi",25,1331.54,53.26
504031063,"Malaga",46,1929.19,41.94
506051141,"Lesmurdie - Bickley - Carmel",71,3293.98,46.39
121031412,"Wahroonga (East) - Warrawee",148,5362.92,36.24
403041076,"Coromandel Valley",3,92.13,30.71
207011154,"Kew East",29,1547.66,53.37
310031283,"Brassall",14,663.39,47.39
311031315,"Greenbank Military Camp",29,-6.50,-0.22
801111141,"Namadgi",45,954.71,21.22
402041046,"Salisbury",66,1466.80,22.22
210021232,"Gisborne",26,771.16,29.66
301011003,"Birkdale",34,1655.75,48.70
214021382,"Mount Martha",9,401.37,44.60
603031073,"Forestier - Tasman",31,1407.97,45.42
601021006,"Geilston Bay - Risdon",18,799.01,44.39
504031058,"Bullsbrook",22,819.75,37.26
212041318,"Springvale South",15,421.60,28.11
119041377,"Kingsgrove (South) - Bardwell Park",16,604.51,37.78
123021442,"Macquarie Fields - Glenfield",42,1318.28,31.39
801041117,"Gungahlin - West",2,118.65,59.33
310031289,"Karalee - Barellan Point",16,506.48,31.66
301031021,"Wynnum West - Hemmant",51,2836.13,55.61
801061069,"Red Hill (ACT)",21,1251.13,59.58
801011011,"Giralang",23,911.62,39.64
505031258,"Yanchep",29,1072.78,36.99
507011148,"Banjup",44,2040.24,46.37
505031107,"Tapping - Ashby - Sinagra",19,798.99,42.05
505011080,"Ocean Reef",28,1602.12,57.22
209031212,"Panton Hill - St Andrews",38,1198.96,31.55
116031313,"Bidwill - Hebersham - Emerton",20,497.64,24.88
303011048,"Cannon Hill",75,3545.05,47.27
116021563,"Quakers Hill",38,1828.61,48.12
310031290,"Karana Downs",9,310.58,34.51
302011023,"Bridgeman Downs",67,3423.09,51.09
127031522,"Casula",43,2412.01,56.09
303031062,"Mansfield (Qld)",46,1792.15,38.96
122031425,"Cromer",30,1236.63,41.22
213011339,"Sydenham",19,925.49,48.71
505031101,"Clarkson",38,1380.72,36.33
211041272,"Vermont",16,646.17,40.39
119011361,"Yagoona - Birrong",14,814.73,58.20
209041430,"Doreen",16,791.73,49.48
212031458,"Narre Warren South (West)",19,955.54,50.29
302041043,"Deagon",11,387.95,35.27
507031261,"Casuarina - Wandi",5,198.34,39.67
310031293,"Raceview",20,1289.37,64.47
601011003,"Old Beach - Otago",9,241.30,26.81
212031304,"Cranbourne West",19,678.36,35.70
124011453,"Lawson - Hazelbrook - Linden",6,182.85,30.48
314031392,"Lawnton",22,613.95,27.91
116021309,"Glenwood",29,1287.82,44.41
116031316,"Lethbridge Park - Tregear",28,252.31,9.01
506011111,"Ashendon - Lesley",7,309.53,44.22
208021180,"Hughesdale",27,1248.62,46.25
301031018,"Tingalpa",38,1612.08,42.42
127011505,"Austral - Greendale",19,-38.87,-2.05
211031263,"Bayswater North",30,994.51,33.15
309071257,"Pimpama",25,901.02,36.04
212031301,"Cranbourne East",60,2837.05,47.28
507051193,"Warnbro",44,2282.59,51.88
125011585,"Berala",21,1006.81,47.94
305031125,"Hendra",24,991.25,41.30
211031452,"Croydon South",29,1479.41,51.01
126011495,"Epping - North Epping",47,2081.47,44.29
403031069,"Mitcham (SA)",69,3242.07,46.99
213041355,"Hillside",49,2265.54,46.24
127021517,"Greenfield Park - Prairiewood",35,2337.31,66.78
304021090,"Kenmore",25,1122.40,44.90
313031371,"Woodford - D'Aguilar",16,725.27,45.33
123031448,"The Oaks - Oakdale",14,78.31,5.59
505021097,"Yokine - Coolbinia - Menora",33,1361.32,41.25
402031037,"Northgate - Oakden - Gilles Plains",28,658.23,23.51
801101134,"Arboretum",64,3424.08,53.50
801051061,"Watson",39,1288.30,33.03
801091107,"O'Malley",8,96.04,12.01
801051056,"Hackett",4,175.57,43.89
208021181,"Murrumbeena",34,1214.51,35.72
504031067,"Stratton - Jane Brook",18,875.73,48.65
505011078,"Kingsley",12,707.76,58.98
119021574,"Wiley Park",7,322.56,46.08
601041023,"Kingston Beach - Blackmans Bay",69,2409.75,34.92
115041301,"Pitt Town - McGraths Hill",24,1224.24,51.01
801051060,"Turner",41,1867.89,45.56
801071074,"Chisholm",14,688.42,49.17
303031064,"Rochedale - Burbank",12,490.38,40.87
212031457,"Narre Warren South (East)",4,26.23,6.56
210041241,"Sunbury - South",56,2931.75,52.35
801041048,"Palmerston",2,137.89,68.95
125021478,"Oatlands - Dundas Valley",24,1058.09,44.09
801041038,"Forde",12,626.91,52.24
125021476,"Carlingford",19,777.51,40.92
101051540,"Goulburn Region",12,462.95,38.58
209041433,"Epping - West",12,459.26,38.27
212021454,"Endeavour Hills - South",11,240.35,21.85
207031162,"Blackburn South",23,715.89,31.13
402031038,"Windsor Gardens",38,1522.41,40.06
303061078,"Runcorn",32,1264.03,39.50
209041220,"Mill Park - North",21,969.35,46.16
